founder_uuid,success
08a09bbf-dfc6-45eb-9753-1098af673c31,0
70b45697-1c0b-4b4d-a478-1c543f43a127,0
64171ff9-acdf-4ff2-b120-b3e0f9fb3bf5,0
4ed5d9f5-4c88-4226-aaa7-e79e31aac1f8,0
19e50e25-6b4d-48cd-a821-2dd42322ece2,0
0be1fcb0-261d-44f9-8e0a-092b98464886,0
ef607960-db65-4a2c-9b68-e50865b81345,0
f510057f-024b-4ef8-ae20-67da718d4fd0,0
fe01be53-1cf9-48b1-aa7b-8520af2cbc19,0
ee89407b-32ea-43a4-8451-49ceec262f74,0
21f33107-94bd-4c47-88c0-0d69289e1cc4,0
7ae1e927-82a2-43a4-8833-c8f9feaecd85,0
2d776707-1f7c-485b-8f66-06d7e0039c03,0
74a11a31-1274-47c0-9b9c-8e493902c5a2,0
e1a4c24e-86e5-4ac5-b97f-7b5f3cdaa43a,0
ed199d03-3d4b-474f-a8e5-d6880a751bfe,0
1cb4e95d-4eb4-4c4b-94e8-76bc77eae763,0
4be62c2c-cc76-4620-a005-7bf91218bc10,0
9b15b338-d130-4890-b4c1-4acc90086b1d,0
7f6a14f5-fdf5-4e31-8f70-b9f24e30c6b0,0
ed5269f6-b051-43fd-8775-476386390c97,0
a1605c1c-fa5a-43b4-be07-7990eade10ef,0
03f6c8d1-5831-4811-8f64-6e2206af19a0,0
71353722-376f-437f-8b6f-f8161d58e411,0
dd274814-7763-49f4-aead-fd7d760e08ef,0
973056e6-e482-45b6-aefc-5eb5815fb34d,0
756a1471-f942-49a1-9fd9-81125a2bccc4,0
22caf6b5-ea4f-44cd-a176-2301b585627d,0
642ab6ae-6e41-415a-bb77-cfad621b561c,0
f7409d26-4215-4513-b6c6-d064b61cfddc,0
a6c8b32d-1068-4c71-a43d-746a0aebbddd,0
0a0cc57d-59c9-46c9-bcb3-06b5358e823a,0
c4f9f90d-6d95-4956-9794-89523acfdb82,0
3b00d3d2-2151-4369-b976-52b1953f5fb7,0
75c7e64d-143a-40bd-81af-ca9f6e027230,0
22f6393a-2a22-4e56-9189-f40f7c97a064,0
da676c72-403e-4f96-b0fb-66bef3e969ea,0
792cf4d8-de7d-4c87-9833-b87cdb246e2e,0
f11d1cea-c7c6-4089-9c47-35c3cd2a1d9c,0
34d23ff5-0953-403f-8e80-4ea7c1dfe8e2,0
f69473ee-5ff8-44ca-8057-448321f78529,0
f27b9977-1989-407f-8efc-2b4cc7d7eda2,0
c49d5e71-b33f-419b-8ea4-06023c08ec86,0
b38cedd4-b0a0-4499-b8da-cc92f8696ebb,0
ac82d5db-29fa-4406-abdb-947ad34a20f9,0
8fb28b9b-865b-42d5-8f79-cce851994be8,0
c50f77fc-1c76-40b7-adb1-ba1a643d111f,0
038e92fb-f2ab-4388-bc37-e91f1f9f61b6,0
b3e1dee3-5282-4218-a7a6-5484b78a0235,0
a3355a34-252c-485f-81fd-63af28dbe562,0
a4d5230d-4680-40a3-a812-348a192464cd,0
d776cdd0-3864-4d63-8161-07771fce122a,0
a0670211-9ea3-4926-92dd-4dcaf96621c6,0
ce350e0c-e617-4bb0-a40b-0431b45fde56,0
89fd522a-ae2d-42ff-b373-d7b71ed46bfe,0
cdd1fe4d-79f7-4ec9-8a6a-0962a6268c58,0
cc81ba6e-46c7-4b4d-b9f9-769eac445c15,0
99789c0c-1de0-4ab1-bc4c-95322caed694,0
f2792861-ca7b-4c0b-a4d9-d9e0eda4891f,0
fafed63f-1376-459f-93c6-440050ebe7e9,0
d5770fc5-2135-488e-b81e-9dc5afce8426,0
69fab098-cdbf-4c2b-83cd-b71208d8a4b9,0
b5919a87-44a4-434a-88f7-087c6156338d,0
00cc31e3-58e8-4cfa-bef4-66d2e730d290,0
e006fe3a-15ea-4e20-9128-e1d7cf699890,0
db837e56-5b92-4128-9196-331b9dd9b7a6,0
3618d701-d341-4e15-99b3-0eedae04b626,0
920119dc-b02c-46f5-9220-011c3261bce0,0
d600cec4-3488-4486-9438-bf239bbbfb19,0
79519a11-0be8-4e32-9eea-f91a77ab9342,0
a4346204-3712-4d30-a0e6-5a6fd4dffff1,0
5c4158ad-03e1-4832-99a0-0fee51c791ef,0
27d24d9a-34f9-4c04-80de-02c5bb14c932,0
08bb8d75-d51b-45a3-a556-b10bf48a97a4,0
f83a98d3-3e30-4c97-8944-f7b453958a18,0
7540aef7-762c-4c7d-b07c-1cd70a86a0dc,0
688c1eba-8e1d-4c20-9787-0b24f2a703f2,0
36b3e885-1012-4367-b91b-bd3e23ac8a52,0
f488534f-5823-4fe7-9a21-3798f85f34fb,0
f96731c4-8853-4999-8c21-393b16d7b837,0
ae65d4ad-31a3-4044-a9b0-a614457f8e85,0
3e84ff1c-75f3-4cb1-9672-1a0265330803,0
ea7bdef1-4b12-466f-bd79-c1b20473b42a,0
cd285e27-ecf6-4b54-9748-84e52174bc84,0
ed8a2517-897a-4157-bce4-76211ba3e6fa,0
be6b2134-4f1e-4dde-849c-f0191ad8c86a,0
739e7cc9-86b0-4e18-a22e-33d716c0e7da,0
2192e185-3aff-4726-8dac-ef4729f20986,0
7d776b3d-5d67-44c6-92af-80ed3585e672,0
4c70f7da-e4ad-4bf0-8d98-0d407f4d0391,0
7b933192-db44-4bb3-bb13-d72bc8474e76,0
9b54a681-319f-43a0-a95e-ec8009dbd4b5,0
070a737b-df3d-48a0-9d57-56fdcd857e3f,0
ae1fcf4d-89bb-447d-8a36-07438a8f5720,0
9ea7ff98-94ff-4cf1-a167-f507513c6abc,0
ad780c2d-f63a-4ec1-a154-dca9c71e2a53,0
9bd2fe5d-8305-4055-b97a-9444a33abb28,0
b761b64d-16f3-407c-b684-417729b22c0c,0
2fc7b2fc-be1f-48e3-b6fa-56809c2627ef,0
c0e4ef7c-165d-4ee4-95c8-a791b28b448a,0
499cdf85-e4ed-453e-b096-37f0a0f7ea16,0
51788bed-b384-4c65-8999-9959fd6e30cd,0
9c9ee320-daa7-4435-b53f-251c751348f3,0
cec0b676-4461-42b2-8134-afc64ec072ac,0
85b6349d-4858-4f38-9a1b-71859d209239,0
562a273a-59ce-4fa7-aff8-c987e11eabcb,0
51f4a8a7-d116-4b7a-be40-980c772ba1f9,0
3682786c-1aaf-4e46-a4a9-c943d8339f03,0
cfca9b37-33c7-43b9-a090-0a6f1d9653ee,0
16366752-8040-492e-813d-093c41bb7c3d,0
a0f7c54f-5048-484e-8d9f-3745c8886002,0
a4a56024-4c6d-403a-b504-acb910466b50,0
ab861a0a-f875-499c-8c91-327aa87116ce,0
0c5096fa-ca2e-4197-bb9c-2d7dfd84614a,0
d3e8a073-8c36-464a-9e8e-d6fd925b0edd,0
2a6e6bed-6fec-43a4-a358-1ba39a8b8d7a,0
2e3aed29-ce5c-4690-8e49-50533fe3de8b,0
9ba48d13-0381-4fab-8ed8-b455945afa4c,0
0961c61f-4b8d-4d2b-acea-8c0332bfd94b,0
2fac87e4-3228-472d-aaeb-07f0a9afe0fa,0
e4561539-b7a8-4b65-81a8-d543661589ef,0
d1c31234-dec4-4714-a12a-bb2eae25573e,0
c2ce5a21-9be8-497a-8bdb-4e1a3492a3a0,0
4656f42f-b68d-4f95-beb7-70363113ba61,0
308a597b-b8fa-46a0-8489-42173f80bf2e,0
1623e645-afdc-4e4d-8b62-330729098308,0
8735f697-9de8-485a-9c81-60cc5b4c2773,0
cf337f58-4157-4e62-99dd-b3fd0a69136e,0
a1dc1e18-ab8c-4ac0-b056-f9f8a969bc76,0
3680119e-e3f7-4fe1-90ad-2bc665e27a80,0
18461ef6-d41a-4a8d-9345-b958bebca9fd,0
79ea2f02-44b0-4035-8a4c-1d45972ddeaf,0
d0d6e9e0-4904-4bf8-832e-ce5a3c6b4f8b,0
42666950-f36d-465f-b724-ee009c60fce3,0
01a81201-893f-4d5f-9ad8-3591b6ee6ce5,0
d591cc9e-0e42-4f9a-8943-942bba14071b,0
ce3dabe8-05d2-41b0-9dd9-01c2c767ffe3,0
352f40e7-61b6-4a41-8e43-a84e1e553cae,0
ef5c9917-3cbc-4263-b382-1c8cd9e7a69e,0
e3489079-a853-40aa-9fa8-4875406ab0c2,0
24f34a69-426c-43a8-9c4a-c4dcb738189d,0
d5910d23-1a95-4351-b5f4-bddaae3eced3,0
65e7f661-218d-432b-a787-7e9378f5c973,0
6d5f63fb-fc02-43d8-a358-8547292d5e41,0
ebe27657-2ab8-49f0-bb42-68da5e30db1b,0
32e851db-bb96-4abd-9926-b4ba1772a733,0
ae132706-5e90-44b7-b78b-bab1888cb1d4,0
27f6dce8-00d5-4139-aa2e-03a0ee663fbc,0
76a7a0da-9b49-4f76-9980-6faae862ac40,0
65721731-9d27-42c9-874d-fbc3698ed799,0
54fb89a6-82b4-4ed1-8c78-abf1e6d39da0,0
48527c4f-722a-4cab-be13-d1902059e046,0
436f4e9e-d163-4c21-b565-4c261b66f067,0
c1ecbefc-a9c4-4a07-9fbb-9ba3bee07ee9,0
f68ab31e-c9cb-4d30-8051-3443388809b0,0
0287e921-f2a7-4c4f-be3a-0b4d62117be0,0
884a3165-b0ae-4273-8588-ac7e2be6c9ca,0
9140414d-df9b-4e51-ac75-5ab3d130b6c0,0
1a39c553-e624-46b8-956e-deb522bf0817,0
21ee6492-10f0-4187-8e33-a3d2479f9de9,0
b9cc6e54-de2d-411b-815d-953b04218b6c,0
94c74ac5-c81b-430f-92f7-05afe76157e2,0
3b9f1223-e989-4bb9-98ae-a8d7b05d21ae,0
335f312b-440f-4e74-adfe-68077012dec9,0
667c0c5c-0b42-4c9e-a095-0dd17e333b93,0
03b993ea-be77-4bad-a9db-9b9dabf68612,0
30852c95-1171-401a-8949-6353060261e2,0
f03e3b80-69a4-4210-bc53-056b7cf60e48,0
3278d0bd-987f-4862-9dfe-e2648ea6128e,0
b42ccc22-e5d4-4a9f-9653-14ea221a05c0,0
10be07ab-ecc7-4aed-b2a6-a6511ca4f20d,0
e4bb2f76-0a04-4912-a303-0f5b38b8d742,0
38c9b92d-2e05-401d-9687-94ee03112f8a,0
56f9e5e0-1e9d-400d-a562-30afc2955a59,0
2fdaac81-c540-4731-95d7-9d9541f95d27,0
d345c3c6-e798-4ceb-a982-15725ab6b688,0
d1ac744f-802d-44eb-930a-e735735bb6ed,0
006d7fe7-1867-4bc6-ad8f-482e03064457,0
96c9b0cb-4714-4f96-a9b8-7d6c8e540b0e,0
0f2f399e-48a5-481e-b60a-162d3bd42809,0
ac51e6f3-f3fb-451b-9f2d-562dfb5f5ca4,0
7da729f9-d3e1-4eb7-9e66-dc026340cd6d,0
2e00b21f-2ce6-4a1c-bb13-8bb20e67412d,0
7dde92f6-a1db-44eb-b950-1955881f58a9,0
3d74e258-e069-440e-8653-88be595c1244,0
39c409c5-b1a4-44e7-b096-4c2d37cf2f9a,0
5cc19a20-09ac-4494-a977-5d2e90dd43c0,0
68af2f53-b10c-473f-98ae-8ed461214db4,0
5a5fed99-a5d5-41f6-ae88-fc97b5ff4a12,0
9a1720e8-8423-43e4-882d-10dbba60bb11,0
8c6de66a-ce08-4a50-ba21-460430b80994,0
ebdfca6e-a57d-428b-a94f-690704001e4e,0
1fba10ec-546c-4830-b5f9-4ce3b89e5c88,0
13306d13-b05d-4352-a7ee-eb4a99a272ea,0
afad0ce4-936a-492c-81fd-f579d64cff96,0
50ae0ad7-1cb9-49ac-aa50-90af8a4b60ba,0
1aa3ac3d-3933-4cef-9662-e7edb7c94403,0
9eeef542-afc3-435c-8947-52b4e004252e,0
05fb4095-95f0-4e16-b146-bd45c02358d0,0
54060d24-ec6e-49e8-b76a-42c6721f4d26,0
51bf6a5f-a2fa-4603-9541-f5f92e2c8d3a,0
f8dfd1be-4a0f-4b3c-81e7-6f1756f9e1a8,0
5d74409a-fb38-4d4e-a489-f0ccc123702b,0
5d026849-1ee0-4cdc-b5b4-d466a4248bcb,0
9df1f725-70ee-4c21-bb13-e90a358ad7c4,0
1191a0e7-d41c-4e73-8385-2892a32213c8,0
86fc20e4-5884-4364-920b-34c6962d5d6d,0
aca7c014-bf5b-447b-b469-4980ff403e96,0
e626a2ed-f2c0-48a2-8d9e-ac53ab56e5fc,0
0d720037-7cc1-40f5-b7ee-61085004cb64,0
4a714685-d9d9-43a8-a720-21bf53a36a42,0
b2393e8d-b4bb-4454-a4c9-f73b44ac0833,0
2967562b-54dd-4071-a5d2-2b5cfe35ac64,0
090b6cb8-9870-4c3e-bc84-8d61984e82ec,0
3d5fd214-a323-4c8a-a7ae-40393386bcc0,0
f6963855-b276-4052-b23b-472c1a77370b,0
a2353e76-0183-4200-8f6b-3d26245a20d0,0
b5032049-6ad5-47f0-9be9-1ff47a220622,0
5f4d1653-ebe2-485d-9dc5-20726812927a,0
c11dd4de-f8a6-47b6-a0bd-544db82fdf57,0
4477b699-29dc-469f-8596-ffc666424b97,0
79b4cd06-003f-44e2-a86e-730879e31b09,0
4263f1dc-0702-4ced-abc9-a70cb7bd41cb,0
928e1de4-592a-4800-b5d5-93beb8282313,0
6d400661-08b2-459a-a4d8-d10c0c93bae0,0
74f0a64c-f60a-48bc-9b65-83bc89e3bd1f,0
d712e201-b1a6-4370-846b-f017502bfeb5,0
361255d5-853a-496f-9dfc-c0b150277253,0
c36e6695-1ac0-44b7-aff5-6ed3b31548ba,0
7d041501-a3b2-496b-bd96-e2b01bf0b33a,0
371b91f8-aa8f-41f6-b61d-8366c3f0a8d6,0
e09e19ce-eb67-495b-b495-76377a956146,0
2d12b3a6-b520-46a2-874a-6ef545f0ee88,0
afa5bb5c-e893-429b-a499-98986ae697ec,0
6e1033bf-c342-43c9-adab-0c4b463aeb63,0
1ff705bf-6cf5-423e-881d-03b9132969b9,0
f5bb88b6-52f1-4d3c-8433-ad959e6e9db6,0
19d26e55-0f9b-4d78-8e60-089e69d6b24e,0
85a7029f-849f-40b6-9a3d-265a0efedf57,0
290562e5-71e0-44dc-8f91-53b0c25715cc,0
8b2d701f-19fd-45c9-835a-ca9204152f26,0
b2fb5e29-818d-4ac2-b028-64b0e2a6b6aa,0
229a28be-9e9c-4a5e-8021-49279716c63d,0
854c4c5e-b07e-45a7-a110-6c42fceedeb2,0
ab89c15a-693a-42c1-955a-11d9067734c2,0
c075be81-8d29-4dab-b62a-7f507d1b5e83,0
367bf81f-cc07-4958-9790-3db37675405c,0
6ca5a662-b9f2-462e-a30e-7ed8d4da4ffc,0
a196e638-f21c-428b-a9eb-c6b9061b11da,0
da982f6d-a78a-4b30-bed0-3211634320cc,0
45befb55-0c01-44c3-81e3-f3346e76ab49,0
08f76633-3fc4-49c4-ba31-6ff35cee29a1,0
87332a5c-7326-4217-8c00-b63b53120ccf,0
ec28361f-86ea-4a9e-9273-472dc53d3c39,0
7de8a964-256e-4834-baec-875116b4e4e0,0
bccfff53-8684-4f41-bb9a-288d6aa1fe94,0
b558aae5-1961-4e21-8ca8-4f468cc4fca1,0
5cf5c9de-0394-469f-8723-b69d1355e5f3,0
9cba322f-02c2-42b5-9ab7-dab3872ab54e,0
c83b670b-d8bf-47fa-a1ae-4e2b5e9c6f8c,0
18ba05e7-a1c6-48f6-88db-ce10a936c79e,0
9ead7291-1ca1-41cb-b2ea-00ad1e1297e5,0
cc5f575e-2032-497c-abca-dc3121fe0272,0
372d93e9-1db2-4ac1-b3e3-7c97ec3a5b34,0
2e91febe-033d-4a14-b6e1-c0fbc0ab5d9c,0
1dedeccc-f98c-42fb-91da-98011b0af58d,0
393f3bb1-1304-40bc-a0ee-dc814ef4013e,0
11a0f929-0fe6-4b80-8a33-679df7b8cdb5,0
24a5bc8e-be65-4b98-99b9-1fbc4529bb54,0
08702f0f-fd9f-4ea2-8d64-9d4d8502cae7,0
b16bfa3d-4844-4bd9-88a6-d9f9625fb0ad,0
ed8004fe-04bf-4367-993f-d55fb89e589d,0
a48898ba-8f1e-474b-9baa-0633e14dcba9,0
210f901a-8144-4547-8eb6-4a19f0a94aa8,0
03e766f8-b84a-4852-88b9-b352feb612aa,0
93e0db4e-83f9-43e3-a14d-0a034d954f07,0
5e8cce53-8682-486a-a113-683cfc1e0c1b,0
c41ce802-2d56-4a58-9098-d531a13bfb60,0
7fe040e5-f2eb-454c-9303-03ea126290bd,0
9178e388-c6d1-4130-b936-d7ac63d14715,0
1cb1f0a3-86b4-453c-a0db-2f9db88093d8,0
0d5cec9e-8965-4ff5-923b-ce559875f7a3,0
cf7bc593-2950-4428-93e7-fc8c66955523,0
813938df-cad8-4063-aba0-3d5ee38f6a49,0
a01e4aa5-4d04-436b-bd54-312d9331d81d,0
001151e8-8802-4d51-ad6a-f92250e04a7d,0
e0152e13-5765-4392-b213-df79b78cad5b,0
97a4ca08-60ab-408f-b676-b78aec1ca776,0
d53cfcd1-f111-42eb-ba44-5904ce3e00b9,0
450dc191-dc26-4953-81aa-f84add401443,0
a4c06096-dc9c-4cd9-b21d-74f792f1e072,0
c415f2b7-f8b5-4f65-810d-e3b3854bac7a,0
4b3a2189-2676-42aa-941c-964486b0dc99,0
12ef00a2-4c75-4da0-92df-f88ff0c5942e,0
f1eb46b2-9a1e-4455-af48-c76c44cf86dc,0
8719a49c-3cee-438e-8615-f749edad5c1d,0
2bf77362-de56-4d89-bc34-361150b99d3f,0
68dfd9e2-ac69-4d74-9092-4d63790f7111,0
482db79e-0746-4505-846d-a2c7bc58946d,0
2cf59086-ab44-4468-b730-4c2d66a445dc,0
d2fd9e71-3a54-4c6e-9c4a-71219152b656,0
44d87abf-e9d9-4f68-abc7-541114b78065,0
cbdf4f79-52b5-44e3-809b-2e0cb27b0df1,0
302cf466-e85d-4cbb-b36e-79521f2d68ab,0
d29324a7-2753-44d5-ba0d-b5acb4f148c8,0
d6554153-1fd0-44dc-abd6-ce88ca5c5408,0
fc13c966-1621-4f25-a6ad-a502a8f4017b,0
080e5c28-ba8e-4fd8-8af5-b78a98514dba,0
d4c640c9-f0b3-47eb-a8fa-e03765bb066f,0
9ec4b6dc-6522-4d81-a8f8-94e609ab004a,0
619042d6-03e0-47e7-a28b-a6c6e5ff30dc,0
10c5e092-84bd-4274-b0a7-f1c37c2f857f,0
e0cd17ac-7281-4288-a551-d655a2b44cb5,0
182d3731-43a8-465b-b327-050b3ba62e2f,0
51ef320e-400a-4c8c-a7c7-0b075beb3163,0
3ae4f8f5-21a5-4691-99ba-b6831579b19c,0
1cca733f-2292-40f8-a5b4-3d60524c0275,0
7463570f-47ab-4b11-b417-aa6af5add870,0
de93c9c5-c9ae-4565-9f1a-52822df7d78e,0
92d4c3aa-f7e4-419c-a372-356de34fccb6,0
e18aeb04-f515-4be8-a718-00f45e53dd2b,0
0e4bc328-b5cd-4710-b13f-ded980effb32,0
a0cff68d-d253-4e2c-803f-a453c075462a,0
a69a32d8-3372-44ed-b720-b5bcea4caeb6,0
1ef3db42-9fc6-4346-af81-88fb837157c2,0
612e9cbf-1f3a-486e-9665-b59d8c09033f,0
c553d36e-37c8-4bcf-9029-417e97573a77,0
57095767-6555-40c7-bd3a-0107d2b1f6a9,0
11c4dddb-02a4-48d3-926d-ab80c4d9c9cd,0
4682402c-2e54-43fd-853a-9d5a3a5099fc,0
0154520c-6381-49a9-9216-cade21da6ea6,0
36fb8778-104b-49ee-8881-feaf124f487b,0
5610efa6-4302-48dd-9bac-1315664bdfc4,0
014087c1-d7c5-4a3c-9047-ff510643d69b,0
d63209da-9b33-4767-b971-a58cd2d769d1,0
f242243c-a2ee-4356-aeb4-5d55f977a5ab,0
2f10f501-ee21-418f-83b6-7c4698f148e5,0
9a13a6a0-0f15-4b24-b7e8-73330e6d43a4,0
8a9793c5-b105-4b26-9ab5-e3b0077c012c,0
ec7520d3-c9b4-4b45-95fb-8997bd7cac48,0
994e7a14-b4e8-48fd-84cb-d7b43a8a4fbe,0
85bc77c0-06b0-4de5-8399-bc58e421d206,0
dd04fa64-3224-4fab-be6f-68c4ce3f5663,0
cbe593ce-f6f5-492e-8eeb-438012d90e2c,0
d7ad2529-0ad5-49b1-ae35-111ea313d0e3,0
6f1166b7-38c5-4b5d-b052-8976ccb53abc,0
d41d9405-dce3-4d66-8e38-aa023db6108f,0
ef1c37e8-bcab-4661-98de-95226b6b146f,0
831b442d-c765-446a-875f-b7761d5cc923,0
a8397d3a-c4fc-4547-9f55-5cb69f2d0fbd,0
458fe49e-e1b9-4101-9266-6ac43b339c0b,0
31a47041-d547-45bc-8892-01fd3f852de1,0
32699c14-611e-4a58-ac6f-f7afbc6f4114,0
5be0caf2-3698-4d8c-8cdd-4dcdbfd09fcc,0
dc1ed871-dfb5-4f5f-9f3a-eadd3ebe61b3,0
5085cf68-f32f-4775-857a-d650102353e5,0
e871ece2-db43-4231-ba82-a623f76f50d7,0
ceeeb890-4d49-4e9d-8e83-18c009dc0490,0
b5d86344-e927-4916-b9f2-b969e8e86609,0
866ffe6b-27c0-4b1c-ac86-15b360be4e30,0
7072ed4b-b3b8-455a-a1aa-fec7d4b05868,0
5a9ed7f5-7828-4977-908e-487f0b4a4a2f,0
aa57b411-afd1-440c-81b3-a4cc3ddedec2,0
a3d23f94-6d7a-41ec-bccb-5c1cda480709,0
3f729483-8999-4af3-bb0e-ebcd7df1ac9c,0
a82b7330-603f-4bf9-9095-046b5b8f1eb5,0
109e98ff-50f8-4aab-91ac-539ba5662309,0
ce2f2fc7-94a8-4945-989b-e3ea16c78ebd,0
d1a1d058-daea-44bc-9cc1-850d8817a4a6,0
cbe72791-8cfd-45f9-8af1-1116f78e6c49,0
616cb929-00c1-472b-a71e-a8bffb1f9497,0
37cd7bfe-6fca-47a6-82e4-93fc551976e9,0
e5c21bc3-017c-480c-97a2-cf1ca036a338,0
c7886b96-8bcd-4f0c-827e-da0671e7be87,0
a7af0d0d-daf4-4e6e-b36c-e85635363c24,0
fbeb850c-3d7a-428c-a6a8-ae80a0ce3a5c,0
e5be93ea-4f30-4f23-953f-d662e110c839,0
eadf00bd-9ada-4ddc-94d0-2186138184c0,0
25abd721-b2f0-42ea-a4e4-a677b0060dd1,0
bcd8c0d3-af9c-4085-9c95-e521926c0096,0
9bb8c58c-d994-4938-bf9f-cfcb8bf7b9eb,0
67bfd4d5-5f14-47e7-9dfa-351435b6b577,0
63223b6f-46f5-4855-b912-abf6f93db07f,0
4304e6fc-44a5-454a-ae37-080bd7b6df42,0
c969fedd-0eb3-4238-97bd-04f6cf4adb24,0
7b8da289-959d-4a4d-b249-cdb928ac0c7f,0
2c77dafc-a1c2-42e7-bbe9-f49bbd77be85,0
aaece44a-2985-48bb-b4cf-ad7c57050e10,0
489f81d0-65c6-4df7-8457-9306780f46d0,0
b6d74434-38da-45f8-97c9-beacd5dfe8b5,0
71b513e0-75cf-4411-b232-3eae9346ecb0,0
0c003d99-89ea-4a35-98e8-afd8a8cbb814,0
90b858fd-bfa0-4044-a625-409359e938e4,0
bdecbf30-8f63-414b-bdb3-8d5031dacee9,0
ad5f6d1d-db2a-4c4f-a6aa-54b7dffbf0d3,0
2112fb88-f1a6-4209-942e-16e09760b80e,0
3d8be61c-83d8-4843-9016-8cc62f79fe8d,0
af034fc1-ea04-4d59-acd3-7be2ae131cff,0
e4a59518-d4c9-4bfe-9614-a42e2117ae42,0
db6abdfe-6d79-43c1-ae9d-740bcda6a006,0
9121cfda-6f82-4f28-817e-d92044747f9a,0
b7690d37-c77e-4fcf-a907-c5cdd569a92e,0
e719bf04-58f9-4236-a910-53e04dc746d2,0
25758a95-d6de-49ee-937d-49d6bece4a44,0
a02842f7-228e-483d-a18d-5fae806de66d,0
7f283e29-c247-4e12-b5c4-edf43a2208cf,0
325a9cd4-ddf6-4856-bd15-1c0318ab4d97,0
8fa1f9c1-2073-43ef-af0e-48d388d196df,0
16ed12b7-92bf-40e2-899e-dff9909b10c5,0
8306e500-7a43-447f-83c3-1b8452a03bfa,0
3ed36eca-5746-4dfd-801f-d924385ce991,0
6db54b4b-438c-4bb9-bf27-b0cddc71161f,0
c499892f-2e54-4cd1-9446-def135536013,0
97788cf9-57b2-42f6-86a2-2623a48f582d,0
36251e18-e844-4482-9d20-33db962e516f,0
2f8bb273-0265-431d-b4be-b5b27490d684,0
83552534-9d32-433f-a872-d709e4ce3c88,0
cacd83fa-4d79-4c53-aa25-65d47c0047a3,0
07aef7e3-dc11-444b-9867-a01882ee722d,0
9113d5bf-5453-44de-b2bc-c9cc34b209f2,0
69c7692a-4fc1-40f6-8814-f8fbe0649339,0
1cda7808-9133-4c8e-8313-5f0eb65baa28,0
690fd557-3557-4572-93f7-c770a26b125d,0
4ec96038-fbf7-4398-8330-99d15cf78ec1,0
936a427c-a373-45bd-bd6a-fef6087f70f2,0
a0f52e14-2e77-48d0-92e6-e357cfb53c5f,0
20e38630-b12f-49b1-8a2d-153d097aadff,0
74589dae-bc87-4137-aaed-757dca96b3c5,0
021e82f2-dcaf-4435-bc9f-332a89b80d83,0
3d776d26-4257-4d35-9e1c-3173b1d3095c,0
c498bd77-2fc5-43d6-b2ae-a49a2f22a1e1,0
60069e3b-5c45-4a08-86e3-5ba1376eef10,0
7f8f112b-e330-4b0e-b5df-8d74e409e6e3,0
a9ac94f8-39a1-4cdc-9b15-9d3bd6837515,0
6f5c73f6-3379-4ad4-b858-dce0e5e26dc3,0
a51df2be-8073-4356-b4e8-8f8411b7faf8,0
3371f0f2-bcda-4033-aa28-a7440dffad21,0
2b7241bf-b221-41dc-833b-d4f6ba1763e8,0
16928634-295f-42ae-a7e6-a2df98bd4c82,0
2c224773-f2de-4c14-83e0-169fe96aa7e6,0
7871868e-c0f6-4820-a791-a2cd93ed6ef4,0
bed85247-b268-46af-aa8a-9c5ef5823803,0
118fa031-6ad8-4aac-940d-ff0eca151272,0
2519c5c2-9543-4787-94fa-14a7b1974c51,0
0218281e-be2c-41c7-a916-53c233192341,0
d4ff8f48-1d5c-429d-b463-c75be2a81675,0
69739a21-aea5-4186-a00e-84162891f717,0
ece2df95-fd5d-47bf-a013-d99be742e23c,0
0ad4fe02-3862-4397-94c6-8660f7af6319,0
741d30a7-96eb-4e9e-85f7-f320addb7274,0
9faedb2e-8430-4420-bfca-4a86fb6a0348,0
59e2d64c-629f-4211-8147-156d1c7ff81e,0
2d59142c-3e3a-49b5-89a8-955c8033154a,0
7a685b93-b2e1-45e0-9b5e-f2f87c783b1b,0
fba53c52-8d0f-493e-9f9d-fe5663f22b17,0
afdbbf9a-4f8b-4deb-8ad0-fd311a0dc491,0
c9b69065-9478-4f62-b3f0-f717da190e24,0
65f93301-9ed6-43db-8a47-845856c165fc,0
2783c158-ff2e-4074-96a7-754099f10b16,0
b816b3c1-4068-4e03-84c4-f5c616faf12b,0
09d7018a-7514-4fcc-a6c7-221a0ad34555,0
4390559b-3d4a-4118-9f45-3a9c006330d9,0
20cff169-99c9-4bc4-a53c-8b61466978bf,0
96f1e491-610d-4692-93dd-dc1c3711c7ec,0
d435ca44-73ec-4fd9-b09c-8e268e05078f,0
8fde2c10-f018-4cdd-a899-d1549c995c9a,0
3f4fdb76-0b64-435c-8dd5-14f3eb8e4b77,0
f14bb51e-e6bd-4a09-851f-7621c5702484,0
3db63666-5d84-4b18-9b1a-190a45a1cf6e,0
260bbd89-72f0-48bb-864b-cb7ff8dacfdc,0
976cbe17-369c-4488-82af-4233834453eb,0
5a4ec85b-3732-4449-9d24-2d9b605ac727,0
52dd8e00-880e-409c-89e8-faee7098a1f0,0
c88f2bca-8ba5-4392-b9bd-5b9b9a36f6a9,0
bb2668a7-7139-49b3-94a3-0bb109bf1c04,0
36677362-4861-41e2-ba19-7b5cecf13697,0
0ea0d79f-f644-417f-b89c-53c1e757ed01,0
2a2c497c-665b-4ac7-8a76-8c9c6e578a47,0
0e0e1e6d-306d-4c5e-959c-eef9b4ba8cac,0
bd09dec0-a6a7-4f07-8a84-5c422f8a7dac,0
1681fa2f-ed76-4344-ab8c-bec35432bee8,0
